transaction_id,customer_id,merchant_id,amount,payment_method,failure_reason,failure_code,timestamp,customer_segment,previous_transactions,previous_success_rate,avg_payment_amount,customer_lifetime_value,preferred_channel,retry_count,subscription_type,days_since_last_payment,action_taken,recovered,recovery_time,discount,communication_cost
txn_001486,cust_0272,1,8956.69,nach,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-01T19:44:47.836427,b2b,7,0.799,554.87,383532.68,sms,2,monthly,12,escalate_human,0,0.0,0.0,50.0
txn_001487,cust_0108,1,1188.41,card,BANK_DOWNTIME,GATEWAY_ERROR,2025-07-20T00:23:06.491471,regular,1,0.848,9187.6,8038.33,sms,0,quarterly,3,retry_delayed,1,34.42,0.0,0.0
txn_001488,cust_0449,1,4671.38,wallet,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-16T23:25:41.020010,at_risk,23,0.254,1691.21,14863.96,whatsapp,1,monthly,20,escalate_human,0,0.0,0.0,50.0
txn_001489,cust_0220,3,614.34,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-31T08:23:24.444656,at_risk,2,0.423,1708.26,16875.07,whatsapp,2,quarterly,8,offer_discount,0,0.0,0.0,30.82
txn_001490,cust_0106,2,36022.41,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-13T18:30:53.269310,vip,6,0.814,2542.41,489498.84,whatsapp,0,monthly,19,retry_delayed,0,0.0,0.0,0.0
txn_001491,cust_0034,3,27897.92,card,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-06T19:19:39.797227,vip,5,0.819,7627.01,127081.09,sms,3,quarterly,23,retry_now,0,0.0,0.0,0.0
txn_001492,cust_0125,2,18405.73,nach,BANK_DOWNTIME,SERVER_ERROR,2025-07-13T06:27:25.559054,at_risk,37,0.725,55.88,4564.58,whatsapp,1,,6,send_payment_link,1,14.94,0.0,0.5
txn_001493,cust_0018,2,1081.2,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-23T17:42:46.825223,at_risk,16,0.586,6925.1,17975.49,email,3,,12,whatsapp_nudge,1,8.56,0.0,1.5
txn_001494,cust_0494,1,3177.55,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-29T08:41:16.665166,regular,8,0.795,348.0,32380.27,whatsapp,3,quarterly,12,offer_discount,0,0.0,0.0,158.98
txn_001495,cust_0362,2,7206.78,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-17T01:06:26.424045,new,1,0.924,2608.79,1638.85,upi,3,,37,whatsapp_nudge,0,0.0,0.0,1.5
txn_001496,cust_0381,2,18729.91,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-11T08:21:39.576447,vip,15,0.57,760.59,120308.56,upi,3,,34,send_payment_link,0,0.0,0.0,0.5
txn_001497,cust_0177,3,25037.84,upi,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-28T23:48:51.040067,regular,10,0.744,1758.21,12965.06,sms,1,,21,switch_to_upi,0,0.0,0.0,0.0
txn_001498,cust_0301,3,1110.98,upi,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-01T18:29:50.241528,regular,14,0.664,1812.02,19877.02,sms,3,annual,35,sms_reminder,0,0.0,0.0,0.25
txn_001499,cust_0082,1,31378.25,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-25T21:03:33.628902,b2b,6,0.772,469.32,816574.89,whatsapp,3,monthly,9,escalate_human,1,38.65,0.0,50.0
txn_001500,cust_0051,3,2614.07,nach,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-22T05:04:19.249047,regular,7,0.937,5911.09,12368.81,email,0,quarterly,9,escalate_human,0,0.0,0.0,50.0
txn_001501,cust_0210,1,701.97,nach,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-25T12:35:06.542700,new,7,0.85,413.2,4004.34,whatsapp,2,annual,41,escalate_human,0,0.0,0.0,50.0
txn_001502,cust_0188,2,3377.97,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-17T13:48:21.027240,new,8,0.826,8399.3,3222.64,email,2,monthly,8,whatsapp_nudge,0,0.0,0.0,1.5
txn_001503,cust_0362,2,2653.81,card,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-20T23:55:31.668824,new,1,0.924,2608.79,1638.85,upi,2,,37,switch_to_upi,0,0.0,0.0,0.0
txn_001504,cust_0024,1,2840.93,upi,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-03T05:46:41.304538,regular,13,0.953,188.58,32270.71,upi,3,,4,escalate_human,0,0.0,0.0,50.0
txn_001505,cust_0156,2,556.99,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-07T03:45:48.663367,regular,38,0.719,4029.58,7274.12,sms,2,,27,offer_discount,0,0.0,0.0,27.95
txn_001506,cust_0418,3,6585.75,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-18T10:51:50.298222,vip,7,0.857,540.31,496352.89,whatsapp,0,monthly,4,send_payment_link,1,10.77,0.0,0.5
txn_001507,cust_0021,2,8995.33,wallet,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-02T14:44:37.583781,vip,27,0.86,740.11,139899.04,whatsapp,1,monthly,12,whatsapp_nudge,0,0.0,0.0,1.5
txn_001508,cust_0205,1,824.54,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-29T15:55:55.433471,regular,7,0.905,1277.72,46831.95,email,1,,8,whatsapp_nudge,1,2.3,0.0,1.5
txn_001509,cust_0452,3,486.36,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-16T07:26:44.669885,new,2,0.813,745.58,602.16,whatsapp,0,monthly,11,sms_reminder,0,0.0,0.0,0.25
txn_001510,cust_0244,3,1348.62,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-09T10:17:27.889250,at_risk,12,0.563,651.74,1600.05,upi,0,,18,whatsapp_nudge,0,0.0,0.0,1.5
txn_001511,cust_0408,2,18705.21,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-02T23:07:38.590473,vip,24,0.852,1654.37,490463.89,whatsapp,3,monthly,0,offer_discount,0,0.0,0.0,1496.52
txn_001512,cust_0262,2,55654.18,netbanking,BANK_DOWNTIME,SERVER_ERROR,2025-07-15T08:00:48.615796,b2b,19,0.913,5828.33,1708536.61,upi,1,,2,sms_reminder,0,0.0,0.0,0.25
txn_001513,cust_0420,3,1021.15,upi,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-13T22:10:54.408392,regular,12,0.929,1480.83,43269.4,upi,0,,0,send_payment_link,1,19.39,0.0,0.5
txn_001514,cust_0078,2,6011.4,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-28T04:26:26.505725,vip,20,0.713,747.75,299093.38,upi,2,monthly,24,whatsapp_nudge,1,11.28,0.0,1.5
txn_001515,cust_0470,2,5017.76,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-21T09:17:44.507688,new,2,0.699,1031.11,8590.6,email,0,,6,retry_delayed,0,0.0,0.0,0.0
txn_001516,cust_0491,2,1805.23,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-14T07:37:58.055721,at_risk,5,0.275,35.04,12439.67,upi,1,,1,whatsapp_nudge,0,0.0,0.0,1.5
txn_001517,cust_0091,3,10150.14,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-30T01:45:34.091890,vip,7,0.844,1551.89,143472.76,whatsapp,0,,5,switch_to_upi,1,3.42,0.0,0.0
txn_001518,cust_0080,3,4918.03,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-21T15:57:14.608835,regular,15,0.954,952.29,43654.23,whatsapp,1,quarterly,32,whatsapp_nudge,0,0.0,0.0,1.5
txn_001519,cust_0033,3,76548.87,netbanking,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-25T11:17:41.770579,b2b,69,0.706,254.71,361075.07,email,1,,0,whatsapp_nudge,1,11.9,0.0,1.5
txn_001520,cust_0299,3,15321.12,wallet,BANK_DOWNTIME,GATEWAY_ERROR,2025-07-05T01:00:12.961594,vip,3,0.805,490.97,92344.69,upi,0,,0,send_payment_link,0,0.0,0.0,0.5
txn_001521,cust_0007,3,4935.88,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-12T01:11:56.225468,at_risk,25,0.503,237.26,13059.65,whatsapp,2,monthly,4,send_payment_link,0,0.0,0.0,0.5
txn_001522,cust_0175,1,2018.6,wallet,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-24T06:25:54.972922,regular,39,0.776,803.96,49352.95,whatsapp,2,monthly,12,sms_reminder,0,0.0,0.0,0.25
txn_001523,cust_0057,2,3446.95,upi,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-25T23:47:09.803346,at_risk,29,0.305,401.43,18163.23,whatsapp,0,,27,whatsapp_nudge,0,0.0,0.0,1.5
txn_001524,cust_0125,2,1600.39,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-24T21:52:07.475579,at_risk,37,0.725,55.88,4564.58,whatsapp,3,,6,send_payment_link,0,0.0,0.0,0.5
txn_001525,cust_0001,3,1512.12,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-15T21:50:52.852690,at_risk,36,0.655,394.0,9338.69,email,2,,1,switch_to_upi,0,0.0,0.0,0.0
txn_001526,cust_0070,3,1895.65,wallet,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-15T17:03:36.457495,regular,28,0.59,362.32,24409.72,whatsapp,2,quarterly,10,whatsapp_nudge,0,0.0,0.0,1.5
txn_001527,cust_0342,1,593.18,nach,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-05T20:25:40.272377,at_risk,3,0.353,12906.08,2088.52,whatsapp,3,,4,send_payment_link,0,0.0,0.0,0.5
txn_001528,cust_0034,3,2196.45,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-04T20:54:44.289182,vip,5,0.819,7627.01,127081.09,sms,1,,23,send_payment_link,1,5.39,0.0,0.5
txn_001529,cust_0103,3,4393.33,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-12T03:24:35.707611,at_risk,1,0.13,832.85,4186.29,email,1,,6,whatsapp_nudge,0,0.0,0.0,1.5
txn_001530,cust_0299,3,2929.54,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-24T14:12:35.690322,vip,3,0.805,490.97,92344.69,upi,2,quarterly,0,send_payment_link,0,0.0,0.0,0.5
txn_001531,cust_0460,1,2293.44,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-14T20:42:58.115537,regular,9,0.794,1073.93,14725.04,sms,3,monthly,12,sms_reminder,0,0.0,0.0,0.25
txn_001532,cust_0251,1,2507.51,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-06T05:49:52.165091,regular,5,0.566,5561.86,41802.59,email,1,,11,switch_to_upi,0,0.0,0.0,0.0
txn_001533,cust_0172,1,1108.55,card,BANK_DOWNTIME,SERVER_ERROR,2025-07-08T04:17:23.463066,at_risk,2,0.379,1864.87,14935.86,whatsapp,3,quarterly,15,retry_delayed,0,0.0,0.0,0.0
txn_001534,cust_0243,2,6219.51,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-11T07:40:20.513166,vip,5,0.68,746.47,105984.67,whatsapp,2,,1,sms_reminder,0,0.0,0.0,0.25
txn_001535,cust_0036,3,865.17,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-11T02:38:50.260886,regular,10,0.686,6488.24,21388.64,whatsapp,0,,20,send_payment_link,0,0.0,0.0,0.5
txn_001536,cust_0494,1,1937.54,upi,BANK_DOWNTIME,SERVER_ERROR,2025-07-14T12:02:17.604438,regular,8,0.795,348.0,32380.27,whatsapp,1,,12,retry_delayed,1,3.23,0.0,0.0
txn_001537,cust_0029,1,30861.45,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-19T17:42:54.730143,b2b,21,0.836,50.4,1623849.17,upi,0,,5,send_payment_link,0,0.0,0.0,0.5
txn_001538,cust_0461,1,2173.61,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-28T13:57:59.604548,regular,38,0.942,542.95,21370.86,upi,1,,38,email_reminder,1,5.11,0.0,0.1
txn_001539,cust_0390,2,38407.93,upi,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-28T09:41:55.335506,b2b,28,0.676,3757.19,660614.17,upi,3,,2,escalate_human,0,0.0,0.0,50.0
txn_001540,cust_0029,1,39843.14,upi,MERCHANT_INTEGRATION_ERROR,SERVER_ERROR,2025-07-08T09:28:18.976464,b2b,21,0.836,50.4,1623849.17,upi,0,,5,retry_now,0,0.0,0.0,0.0
txn_001541,cust_0037,2,18076.95,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-28T20:27:11.498906,b2b,8,0.717,857.32,1582572.84,upi,1,,2,retry_delayed,0,0.0,0.0,0.0
txn_001542,cust_0463,2,1138.92,card,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-08T02:28:00.604389,at_risk,4,0.503,1041.22,5616.73,email,1,,5,retry_delayed,1,20.08,0.0,0.0
txn_001543,cust_0092,2,2429.96,card,BANK_DOWNTIME,SERVER_ERROR,2025-07-17T06:22:24.979514,regular,12,0.368,466.6,49487.18,whatsapp,2,,2,retry_delayed,0,0.0,0.0,0.0
txn_001544,cust_0118,3,172.92,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-08T02:41:53.313072,regular,16,0.94,70.68,47689.05,whatsapp,3,monthly,2,send_payment_link,0,0.0,0.0,0.5
txn_001545,cust_0128,1,3414.09,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-01T05:08:59.879068,new,9,0.713,1924.2,2290.51,upi,0,monthly,12,escalate_human,0,0.0,0.0,50.0
txn_001546,cust_0113,3,1851.5,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-18T05:57:17.366356,regular,17,0.896,224.85,16708.31,whatsapp,1,annual,26,send_payment_link,1,17.77,0.0,0.5
txn_001547,cust_0124,2,1608.52,card,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-12T22:50:05.594047,at_risk,27,0.433,3024.74,8088.15,whatsapp,1,,81,retry_delayed,0,0.0,0.0,0.0
txn_001548,cust_0068,2,2225.17,card,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-18T12:47:31.109234,new,1,0.603,1024.19,2837.63,email,2,monthly,1,switch_to_upi,0,0.0,0.0,0.0
txn_001549,cust_0439,3,1137.75,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-15T02:25:54.941087,regular,25,0.917,771.82,39907.66,whatsapp,3,,18,switch_to_upi,1,0.74,0.0,0.0
txn_001550,cust_0060,3,4367.72,emi,BANK_DOWNTIME,SERVER_ERROR,2025-07-22T12:21:53.155372,regular,2,0.783,2582.68,7191.43,sms,2,,0,escalate_human,0,0.0,0.0,50.0
txn_001551,cust_0388,3,4115.43,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-19T14:46:33.044619,regular,8,0.825,515.9,24711.21,whatsapp,2,monthly,7,offer_discount,0,0.0,0.0,205.87
txn_001552,cust_0136,1,1384.76,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-13T07:43:26.202129,b2b,6,0.828,852.96,761011.47,sms,1,,7,send_payment_link,0,0.0,0.0,0.5
txn_001553,cust_0445,2,9466.45,wallet,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-25T04:21:39.413478,b2b,10,0.919,1305.83,1063915.56,whatsapp,3,monthly,0,sms_reminder,0,0.0,0.0,0.25
txn_001554,cust_0109,2,1865.76,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-08T22:52:02.768272,new,19,0.626,1146.73,8677.61,email,1,monthly,12,whatsapp_nudge,0,0.0,0.0,1.5
txn_001555,cust_0196,2,6044.36,wallet,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-09T00:12:34.109606,b2b,3,0.352,2207.75,751035.56,email,2,monthly,9,escalate_human,0,0.0,0.0,50.0
txn_001556,cust_0242,3,532.85,wallet,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-04T03:15:20.519422,new,1,0.863,1470.88,2348.97,whatsapp,2,,37,send_payment_link,0,0.0,0.0,0.5
txn_001557,cust_0114,1,22106.86,upi,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-23T00:39:01.899302,vip,1,0.671,6892.12,79735.64,upi,3,,7,escalate_human,0,0.0,0.0,50.0
txn_001558,cust_0085,1,7398.28,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-24T02:58:51.385929,regular,86,0.681,1437.52,48169.96,upi,0,monthly,11,whatsapp_nudge,1,3.6,0.0,1.5
txn_001559,cust_0298,2,19810.46,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-28T15:46:50.829548,vip,2,0.871,1636.41,438833.51,sms,1,,18,switch_to_upi,0,0.0,0.0,0.0
txn_001560,cust_0114,1,7623.72,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-01T11:29:39.149679,vip,1,0.671,6892.12,79735.64,upi,1,,7,retry_delayed,0,0.0,0.0,0.0
txn_001561,cust_0053,2,2836.68,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-17T11:50:12.470575,regular,20,0.875,905.94,31390.03,sms,3,,1,offer_discount,0,0.0,0.0,141.93
txn_001562,cust_0398,1,370.38,wallet,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-09T03:40:11.054133,new,77,0.869,320.82,4919.1,sms,2,monthly,5,retry_delayed,1,6.16,0.0,0.0
txn_001563,cust_0039,3,7282.81,upi,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-08T13:39:34.499012,at_risk,7,0.412,470.78,3101.18,email,0,quarterly,8,send_payment_link,0,0.0,0.0,0.5
txn_001564,cust_0199,2,2142.91,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-29T13:09:13.624953,regular,8,0.939,978.14,20255.35,upi,0,,19,escalate_human,1,27.82,0.0,50.0
txn_001565,cust_0452,3,1410.66,emi,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-26T00:15:37.546251,new,2,0.813,745.58,602.16,whatsapp,0,monthly,11,retry_now,0,0.0,0.0,0.0
txn_001566,cust_0301,3,4399.55,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-25T20:49:46.912853,regular,14,0.664,1812.02,19877.02,sms,1,,35,retry_delayed,1,27.47,0.0,0.0
txn_001567,cust_0271,2,11996.31,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-11T05:42:24.461837,b2b,1,0.95,1982.12,305785.43,whatsapp,0,,4,whatsapp_nudge,0,0.0,0.0,1.5
txn_001568,cust_0064,3,342.19,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-05T21:25:18.425905,new,1,0.593,1073.76,2418.8,upi,0,,21,retry_delayed,1,25.92,0.0,0.0
txn_001569,cust_0451,1,1706.85,card,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-17T19:41:41.540677,regular,8,0.715,3109.75,13051.62,sms,3,,7,email_reminder,0,0.0,0.0,0.1
txn_001570,cust_0189,1,8217.64,netbanking,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-16T13:17:01.990662,vip,1,0.872,427.02,98900.14,whatsapp,3,annual,1,switch_to_upi,0,0.0,0.0,0.0
txn_001571,cust_0135,3,10183.07,card,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-19T21:03:43.894488,regular,5,0.786,15925.52,7849.78,sms,0,quarterly,10,whatsapp_nudge,1,9.51,0.0,1.5
txn_001572,cust_0202,3,1329.43,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-14T10:40:13.431316,regular,1,0.815,1247.68,23637.99,upi,2,,4,whatsapp_nudge,0,0.0,0.0,1.5
txn_001573,cust_0040,3,6046.61,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-23T23:04:37.476041,at_risk,59,0.45,231.42,4765.88,whatsapp,0,annual,5,retry_delayed,0,0.0,0.0,0.0
txn_001574,cust_0484,2,3967.65,netbanking,MERCHANT_INTEGRATION_ERROR,SERVER_ERROR,2025-07-04T13:15:21.417007,new,1,0.8,3194.2,6901.97,whatsapp,3,,14,retry_delayed,0,0.0,0.0,0.0
txn_001575,cust_0358,3,7658.05,card,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-16T01:11:36.705791,b2b,8,0.983,5214.59,1286288.27,whatsapp,2,monthly,0,switch_to_upi,0,0.0,0.0,0.0
txn_001576,cust_0309,1,28154.82,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-05T12:09:26.428799,regular,52,0.892,612.97,49973.4,upi,1,monthly,9,retry_delayed,0,0.0,0.0,0.0
txn_001577,cust_0109,2,946.42,emi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-17T01:58:01.175607,new,19,0.626,1146.73,8677.61,email,1,annual,12,email_reminder,0,0.0,0.0,0.1
txn_001578,cust_0161,3,2238.57,emi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-18T14:01:04.068332,regular,6,0.815,3126.5,37036.3,whatsapp,0,monthly,1,whatsapp_nudge,1,0.82,0.0,1.5
txn_001579,cust_0130,3,12574.67,card,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-17T00:27:23.171875,b2b,41,0.624,698.23,185718.02,email,3,,20,sms_reminder,0,0.0,0.0,0.25
txn_001580,cust_0154,3,18787.61,upi,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-10T15:02:30.766382,regular,2,0.871,1042.01,25872.26,email,3,,0,retry_delayed,0,0.0,0.0,0.0
txn_001581,cust_0064,3,205.52,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-24T20:23:10.742207,new,1,0.593,1073.76,2418.8,upi,2,,21,send_payment_link,0,0.0,0.0,0.5
txn_001582,cust_0063,2,33192.92,wallet,MERCHANT_INTEGRATION_ERROR,SERVER_ERROR,2025-07-13T17:32:23.652374,vip,15,0.963,889.8,413344.22,whatsapp,0,,6,escalate_human,0,0.0,0.0,50.0
txn_001583,cust_0101,3,2591.71,upi,MERCHANT_INTEGRATION_ERROR,SERVER_ERROR,2025-07-18T06:22:00.308401,regular,20,0.691,858.44,33449.11,sms,2,quarterly,11,escalate_human,0,0.0,0.0,50.0
txn_001584,cust_0407,3,400.89,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-15T10:32:10.088844,new,1,0.915,6723.5,6731.55,sms,1,,11,whatsapp_nudge,0,0.0,0.0,1.5
txn_001585,cust_0388,3,3085.03,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-18T13:10:17.580960,regular,8,0.825,515.9,24711.21,whatsapp,0,,7,email_reminder,1,38.12,0.0,0.1
txn_001586,cust_0481,1,1654.34,card,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-09T20:19:53.171867,regular,16,0.736,3702.18,45243.02,email,2,,22,email_reminder,0,0.0,0.0,0.1
txn_001587,cust_0284,3,357.5,card,BANK_DOWNTIME,GATEWAY_ERROR,2025-07-10T13:13:15.588046,new,18,0.675,1028.68,2911.97,email,3,,21,offer_discount,0,0.0,0.0,35.85
txn_001588,cust_0242,3,1583.15,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-15T09:06:22.760565,new,1,0.863,1470.88,2348.97,whatsapp,1,,37,escalate_human,0,0.0,0.0,50.0
txn_001589,cust_0407,3,6216.74,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-16T07:04:19.649217,new,1,0.915,6723.5,6731.55,sms,3,,11,send_payment_link,1,10.5,0.0,0.5
txn_001590,cust_0069,2,6982.74,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-04T17:07:54.596684,vip,2,0.811,851.65,143159.24,email,3,,10,offer_discount,0,0.0,0.0,698.37
txn_001591,cust_0391,3,13647.35,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-25T19:11:20.236475,vip,10,0.851,131.95,267942.01,email,3,monthly,15,offer_discount,0,0.0,0.0,1091.89
txn_001592,cust_0152,1,4681.4,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-03T08:29:02.979559,new,17,0.804,201.95,4254.73,whatsapp,1,,13,retry_delayed,0,0.0,0.0,0.0
txn_001593,cust_0378,3,1104.09,card,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-16T20:25:47.718887,regular,35,0.925,405.59,15867.03,whatsapp,3,monthly,24,email_reminder,0,0.0,0.0,0.1
txn_001594,cust_0421,2,1851.79,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-22T05:02:34.448278,regular,18,0.89,578.3,32813.32,whatsapp,1,,25,email_reminder,1,5.0,0.0,0.1
txn_001595,cust_0374,1,3289.04,card,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-20T09:16:34.998371,regular,3,0.699,1762.01,29227.71,email,3,,38,switch_to_upi,0,0.0,0.0,0.0
txn_001596,cust_0167,3,1423.93,upi,BANK_DOWNTIME,GATEWAY_ERROR,2025-07-19T06:19:32.842285,at_risk,12,0.228,521.79,7273.82,sms,1,monthly,21,sms_reminder,0,0.0,0.0,0.25
txn_001597,cust_0240,3,1040.02,netbanking,BANK_DOWNTIME,SERVER_ERROR,2025-07-12T17:40:50.484100,new,35,0.802,8502.55,6367.86,email,2,,27,switch_to_upi,1,1.6,0.0,0.0
txn_001598,cust_0499,3,828.53,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-04T02:27:22.454687,regular,4,0.766,3688.36,6905.28,sms,2,monthly,14,switch_to_upi,1,3.76,0.0,0.0
txn_001599,cust_0318,3,24708.01,emi,BANK_DOWNTIME,SERVER_ERROR,2025-07-09T14:38:12.320290,vip,5,0.829,1121.91,80972.34,whatsapp,0,monthly,10,retry_delayed,1,31.44,0.0,0.0
txn_001600,cust_0302,3,7199.45,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-23T22:44:19.369492,regular,4,0.883,2134.01,24770.75,upi,2,monthly,14,switch_to_upi,1,1.44,0.0,0.0
txn_001601,cust_0372,1,6357.22,card,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-03T21:19:26.807343,new,8,0.872,212.35,4689.68,whatsapp,3,annual,17,switch_to_upi,0,0.0,0.0,0.0
txn_001602,cust_0145,3,2289.06,emi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-14T02:05:25.267083,at_risk,1,0.288,465.05,6963.09,sms,3,,13,whatsapp_nudge,1,1.92,0.0,1.5
txn_001603,cust_0173,2,984.76,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-19T09:55:32.207943,regular,6,0.841,1523.19,39183.94,email,3,,19,offer_discount,1,10.21,78.78,78.88
